"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0.827990629874215,0.90981527015735,0.118891012085961,0,0.904569317350391,0.729094748454668,0.922299835684983,1,0,0,0,0,0,0,0,0,0,0.951826922655555,0,0,0.680796109911754,0.942341316980447,0.676954206082462,0.737667544295832,0,0.84233919827112,0,0,0,0.882632537232778,0,0.91563497757532,0.944802119426976,0,0.884568992318594,0.949814906533938,0.914221402891515,0.95205145397793,0.919757891801562,0.450747067015857,0.654714841341091,0.500981555945629,0,0,0,0,0
0.635147359796935,0.068799977008219,0.569937738703671,0,0,0,0.69327638709328,0,0,0,0,1,0.769088903540619,0.897011031397159,0.763229153923215,0.906455907610295,0.916268509448189,0.916564112146971,0.872951239133432,0.65237081261905,0,0.893446833644256,0.853250767998085,0,0,0,0,0.783904393745747,0,0.310307987260639,0.859127305034102,0.907069974000939,0,0.616049582385934,0,0,0.540861805572894,0,0,0,0,0,0,0,0,0.443143165401394,0.866402574152285,0.887690395519023,0.890339322296725,0.377888641655351
0.623094022236026,0.0608381504223333,0.501675328133135,0,0,0,0.644660466083348,0,0,0,0,0.769088903540605,1,0.823677825666547,0.6928948842771,0.833163500181614,0.844946284268633,0.834938264060651,0.810599287464829,0.638656701811649,0,0.823534755298559,0.799129916682527,0,0,0,0,0.741937081042539,0,0.312911387335729,0.792304318728894,0.835424729529176,0,0.58845407563162,0,0,0.465689600939549,0,0,0,0,0,0,0,0,0.420365234082709,0.80500754068829,0.823626461135672,0.83468480576456,0.374816177022259
0.703291366543255,0.0758736867152573,0.601465932279205,0,0,0,0.734080297825729,0,0,0,0,0.897011031397164,0.823677825666567,1,0.792752705372289,0.956664515614565,0.970838640854894,0.963435938771526,0.924191973134311,0.706447864623492,0,0.940941016550669,0.913224982043172,0,0,0,0,0.836182033701687,0,0.382485468355632,0.908562001996064,0.963370677136086,0,0.677307057676302,0,0,0.5388834803524,0,0,0,0,0,0,0,0,0.481531540804402,0.912655158173948,0.938197345902946,0.945816568746236,0.418600512606694
0.530294293463111,0.0766044986137395,0.533394156640132,0,0,0,0.604989962774738,0,0,0,0,0.763229153923234,0.692894884277134,0.792752705372307,1,0.808608212988069,0.816741829539498,0.815159346956561,0.775774440927233,0.557513286528325,0,0.79878134857976,0.72272462462538,0,0,0,0,0.718420533782479,0,0.254367462694644,0.770114555054991,0.812644069728793,0,0.518866185731327,0,0,0.555585548145286,0,0,0,0,0,0,0,0,0.427686651372914,0.785096952731237,0.779186504321208,0.782827735245494,0.283515661286982
0.728955772618034,0.069936648918459,0.573147908750117,0,0,0,0.763728229784562,0,0,0,0,0.906455907610321,0.83316350018165,0.956664515614587,0.808608212988071,1,0.985714886647138,0.975102756911436,0.950029584148853,0.705004179193219,0,0.948991911237533,0.935721979756937,0,0,0,0,0.839501462049983,0,0.402106181607769,0.92041731726166,0.981316392347738,0,0.704743412012894,0,0,0.543687185398918,0,0,0,0,0,0,0,0,0.439061361203656,0.917635839295637,0.964391088154108,0.959371940753466,0.423384575393617
0.729441635741817,0.0753472386794766,0.584789036800257,0,0,0,0.760912494228017,0,0,0,0,0.916268509448188,0.844946284268646,0.970838640854889,0.816741829539478,0.98571488664711,1,0.987399447414941,0.957246171603624,0.725568445361146,0,0.966223308419537,0.94540964328049,0,0,0,0,0.852273521486948,0,0.398115757282636,0.928776394420416,0.984415652057861,0,0.706115911640315,0,0,0.533437248505223,0,0,0,0,0,0,0,0,0.484193885146138,0.923813364420606,0.968239987684313,0.968408192187266,0.431054561290004
0.715418857424824,0.0751505009432225,0.582068111331159,0,0,0,0.75742347165584,0,0,0,0,0.916564112146981,0.834938264060676,0.963435938771532,0.815159346956546,0.975102756911419,0.987399447414954,1,0.949338928544166,0.710044589134936,0,0.956453216286579,0.931628853142582,0,0,0,0,0.840592342869699,0,0.392608036477167,0.921842540499152,0.979078420821593,0,0.694952263086023,0,0,0.546768352518348,0,0,0,0,0,0,0,0,0.474345658731545,0.919614881581819,0.958222642489063,0.957169906447558,0.424356089487237
0.742005279416065,0.0754685915524034,0.506644027805732,0,0,0,0.750329374251631,0,0,0,0,0.872951239133443,0.810599287464851,0.924191973134318,0.77577444092722,0.950029584148839,0.957246171603637,0.949338928544167,1,0.691444497989798,0,0.923085202170587,0.925582052097329,0,0,0,0,0.831174551680141,0,0.431564842963268,0.886856939135635,0.948915631710171,0,0.712560334463088,0,0,0.480066322265504,0,0,0,0,0,0,0,0,0.439794330190199,0.87002623095734,0.945958927124341,0.92952232323726,0.436094313933254
0.582326482974718,0.0565663271727308,0.451418381962601,0,0,0,0.563164012010642,0,0,0,0,0.652370812619069,0.638656701811675,0.706447864623506,0.557513286528323,0.705004179193219,0.725568445361168,0.710044589134944,0.691444497989809,1,0,0.676823339276318,0.688575211060722,0,0,0,0,0.589952037599973,0,0.347553395566847,0.688784316638335,0.734941437946911,0,0.588672224097768,0,0,0.374171182051271,0,0,0,0,0,0,0,0,0.356033147378769,0.668861030437157,0.706356156756829,0.720846653997576,0.401972392397025
0,0,0,0.86683542523554,0.932113286504708,0.177512988520874,0,0.918657991632332,0.74843953429384,0.938089164655777,0.951826922655502,0,0,0,0,0,0,0,0,0,1,0,0,0.622099432319406,0.938338421496421,0.626276105996387,0.714442944354734,0,0.856717364087221,0,0,0,0.864805600218454,0,0.911176261736509,0.938679382117896,0,0.891814844773315,0.951932432196986,0.939305721768319,0.937361881336761,0.944236978362933,0.483407694643496,0.626377051067871,0.482482459690477,0,0,0,0,0
0.694021553663385,0.0666564718438575,0.576028601812303,0,0,0,0.743822126655641,0,0,0,0,0.893446833644276,0.823534755298592,0.940941016550686,0.798781348579755,0.948991911237527,0.966223308419559,0.956453216286588,0.923085202170595,0.676823339276317,0,1,0.908547347434166,0,0,0,0,0.820284901445153,0,0.390369662416519,0.900005219737877,0.959424874518347,0,0.683704743980903,0,0,0.533794970652307,0,0,0,0,0,0,0,0,0.454598863887841,0.902459919249886,0.939372105428605,0.933788472822986,0.417360938882016
0.801632515205407,0.076190177692675,0.513953404314818,0,0,0,0.781140434452783,0,0,0,0,0.853250767998084,0.799129916682543,0.913224982043166,0.722724624625356,0.93572197975691,0.945409643280492,0.93162885314257,0.925582052097319,0.688575211060704,0,0.908547347434146,1,0,0,0,0,0.83260287770766,0,0.485756537054424,0.886285563403401,0.936632088115153,0,0.786067177342999,0,0,0.418301696440145,0,0,0,0,0,0,0,0,0.401274032762159,0.834730767358315,0.948066352395209,0.929927630904354,0.45136857823968
0,0,0,0.506838332044446,0.599427519654244,0.0800563750695046,0,0.594154369141619,0.484538412191866,0.605418358555109,0.68079610991172,0,0,0,0,0,0,0,0,0,0.622099432319407,0,0,1,0.604400018778835,0.47340073903751,0.393141962324969,0,0.543313823288816,0,0,0,0.607007308809645,0,0.635768125932431,0.676912220155876,0,0.652186594928052,0.665402313816603,0.626706892137339,0.68168296214358,0.621404935806616,0.320588067521509,0.480005540118779,0.422912681003153,0,0,0,0,0
0,0,0,0.911976072270522,0.960778758401665,0.219319468233566,0,0.945188548455497,0.785172902646596,0.963335460257425,0.94234131698042,0,0,0,0,0,0,0,0,0,0.93833842149645,0,0,0.604400018778853,1,0.568810683063495,0.743660252664328,0,0.874432752181202,0,0,0,0.877414755069648,0,0.934107653033828,0.958397648185691,0,0.884045127453523,0.955649288830362,0.963377773427077,0.933978343686427,0.947781472501512,0.369775997941252,0.569458273581177,0.422600288995193,0,0,0,0,0
0,0,0,0.472521779470632,0.564372996626407,0.0538628584816028,0,0.568043771451529,0.453657255812281,0.586665556848964,0.676954206082409,0,0,0,0,0,0,0,0,0,0.626276105996367,0,0,0.473400739037494,0.568810683063459,1,0.362423018443112,0,0.487755917425232,0,0,0,0.594647661070934,0,0.596373775370705,0.647448326881269,0,0.64143848767419,0.64692762127444,0.567607748499868,0.670820597413726,0.605410499856727,0.390401720419606,0.493609440371205,0.417786206498159,0,0,0,0,0
0,0,0,0.753995423960945,0.777354377309849,0.17942941182665,0,0.761389210253532,0.695462622994557,0.778134053610193,0.737667544295809,0,0,0,0,0,0,0,0,0,0.714442944354756,0,0,0.393141962324984,0.743660252664327,0.362423018443142,1,0,0.706936692654851,0,0,0,0.695354357529571,0,0.738099173435312,0.741520646436077,0,0.683425795253434,0.76155456548744,0.773824271891392,0.735493651753747,0.77159728678204,0.337045480705439,0.464138566929176,0.29783330562507,0,0,0,0,0
0.640991196947372,0.0549184894032379,0.495144077882363,0,0,0,0.671222128497748,0,0,0,0,0.783904393745754,0.74193708104256,0.836182033701689,0.718420533782465,0.839501462049966,0.852273521486958,0.840592342869696,0.831174551680139,0.589952037599964,0,0.820284901445141,0.832602877707667,0,0,0,0,1,0,0.325016794042579,0.795187938913771,0.846022581537505,0,0.647208999299549,0,0,0.451624971966956,0,0,0,0,0,0,0,0,0.363224364120254,0.781461429974034,0.836376961178345,0.82484603897417,0.375553660406219
0,0,0,0.866561968183142,0.892576449659981,0.219675488145423,0,0.874472695524974,0.731037391580714,0.891715669629722,0.842339198271109,0,0,0,0,0,0,0,0,0,0.856717364087262,0,0,0.543313823288842,0.874432752181216,0.487755917425275,0.706936692654864,0,1,0,0,0,0.796032725366629,0,0.866979321894172,0.863164687737674,0,0.772461757825748,0.863785541371097,0.892730749333287,0.835487283071984,0.872813043641446,0.27445748520118,0.478846929378744,0.347567266820075,0,0,0,0,0
0.466068840930838,0.0439369471293991,0.187863441975207,0,0,0.0643948966440817,0.394678023811898,0,0,0,0,0.310307987260632,0.312911387335728,0.382485468355623,0.254367462694629,0.402106181607754,0.398115757282631,0.392608036477154,0.431564842963258,0.347553395566836,0,0.390369662416504,0.485756537054415,0,0,0,0,0.325016794042568,0,1,0.36820649201633,0.383916450031794,0,0.43850992730453,0,0,0.0761917151592258,0,0,0,0,0,0,0,0,0,0.292776019432881,0.439038118454487,0.42599446397349,0.279355463930372
0.688364027029293,0.0652092311044965,0.546840157799082,0,0,0,0.707515587090001,0,0,0,0,0.859127305034084,0.792304318728893,0.90856200199604,0.770114555054957,0.920417317261616,0.928776394420398,0.921842540499121,0.886856939135605,0.688784316638304,0,0.900005219737838,0.886285563403384,0,0,0,0,0.795187938913746,0,0.368206492016329,1,0.912817325241892,0,0.650248256668872,0,0,0.515400987234718,0,0,0,0,0,0,0,0,0.464719520290678,0.870439643311909,0.900714765821266,0.909920789023601,0.386832281501482
0.721101949234909,0.0739225636448455,0.565430788484889,0,0,0,0.749479073716688,0,0,0,0,0.907069974000938,0.835424729529192,0.963370677136081,0.812644069728769,0.981316392347709,0.98441565205786,0.979078420821578,0.948915631710157,0.734941437946891,0,0.959424874518323,0.93663208811515,0,0,0,0,0.846022581537494,0,0.383916450031801,0.912817325241907,1,0,0.686785423694994,0,0,0.522906060331687,0,0,0,0,0,0,0,0,0.49292101820475,0.91698938217471,0.958806574080562,0.961453918863631,0.419963444079479
0,0,0,0.781410552376532,0.854093204245896,0.129183873036159,0,0.843325494269932,0.696455635867958,0.856976371965545,0.882632537232775,0,0,0,0,0,0,0,0,0,0.8648056002185,0,0,0.607007308809675,0.877414755069668,0.59464766107098,0.695354357529587,0,0.796032725366636,0,0,0,1,0,0.836964504334797,0.862782708585317,0,0.815769014575638,0.883123015717479,0.866032571593517,0.86459131995206,0.870140550021429,0.448828327808389,0.598306031779255,0.481910229927414,0,0,0,0,0
0.684717716939015,0.0576775593560213,0.322383923968115,0,0,0,0.621419261449206,0,0,0,0,0.616049582385905,0.588454075631603,0.677307057676269,0.51886618573129,0.704743412012848,0.706115911640286,0.694952263085984,0.712560334463052,0.588672224097734,0,0.683704743980858,0.78606717734297,0,0,0,0,0.647208999299515,0,0.438509927304525,0.650248256668857,0.686785423694966,0,1,0,0,0.162470133486958,0,0,0,0,0,0,0,0,0.23250057650379,0.589847717104721,0.736780619364269,0.715645860747783,0.371184207284906
0,0,0,0.876535473833669,0.929147118567638,0.186258319198565,0,0.907380045454618,0.7517851164863,0.92382321920729,0.915634977575315,0,0,0,0,0,0,0,0,0,0.911176261736559,0,0,0.635768125932461,0.93410765303385,0.596373775370755,0.738099173435333,0,0.866979321894181,0,0,0,0.836964504334796,0,1,0.906325092873843,0,0.817768294184402,0.919650666928204,0.931761341663908,0.906022404149701,0.91355151861953,0.36423166447736,0.544341081340441,0.459313456530034,0,0,0,0,0
0,0,0,0.866652327711469,0.932261939599827,0.153442705164853,0,0.920046304179344,0.755679118559572,0.941253293344785,0.944802119426961,0,0,0,0,0,0,0,0,0,0.938679382117938,0,0,0.676912220155896,0.958397648185703,0.647448326881314,0.741520646436089,0,0.863164687737671,0,0,0,0.862782708585308,0,0.906325092873831,1,0,0.880499248952896,0.951531439622358,0.939065843630207,0.940748850476574,0.940455920678106,0.449675351518443,0.626945805932955,0.479903968590763,0,0,0,0,0
0.223468158121838,0.0412909362163444,0.381288625627865,0,0,0,0.293432850177065,0,0,0,0,0.540861805572851,0.465689600939516,0.538883480352351,0.555585548145235,0.543687185398855,0.533437248505175,0.546768352518295,0.480066322265453,0.374171182051225,0,0.533794970652248,0.4183016964401,0,0,0,0,0.451624971966911,0,0.0761917151592117,0.515400987234684,0.522906060331641,0,0.162470133486943,0,0,1,0,0,0,0,0,0,0,0,0.438087396520155,0.574768388470723,0.464499977704547,0.485727813536718,0.169173536505977
0,0,0,0.775000948296532,0.85175432136085,0.137833640511666,0,0.848392958647668,0.7054340804127,0.864752038610273,0.884568992318552,0,0,0,0,0,0,0,0,0,0.891814844773325,0,0,0.652186594928054,0.884045127453504,0.641438487674213,0.683425795253421,0,0.772461757825717,0,0,0,0.815769014575603,0,0.817768294184364,0.880499248952868,0,1,0.894622441450758,0.862388135788592,0.884087557712979,0.869471079723177,0.463742348137953,0.667025656832245,0.424221536068517,0,0,0,0,0
0,0,0,0.874102544193029,0.940559720055107,0.17541349920459,0,0.925545479770583,0.776274209178271,0.946275927849099,0.949814906533922,0,0,0,0,0,0,0,0,0,0.951932432197025,0,0,0.66540231381663,0.955649288830372,0.646927621274484,0.761554565487449,0,0.863785541371093,0,0,0,0.883123015717467,0,0.919650666928192,0.951531439622356,0,0.894622441450784,1,0.95008851132103,0.944506931576045,0.944841423340564,0.441050991743626,0.647461867662997,0.467065235114317,0,0,0,0,0
0,0,0,0.93642411970241,0.971413297923529,0.220372411873601,0,0.947320069591256,0.794288965494736,0.967936141244861,0.914221402891495,0,0,0,0,0,0,0,0,0,0.939305721768356,0,0,0.626706892137362,0.963377773427083,0.567607748499911,0.773824271891401,0,0.892730749333279,0,0,0,0.866032571593504,0,0.931761341663892,0.939065843630203,0,0.862388135788617,0.950088511321027,1,0.915419831651644,0.947672491745305,0.365609158394878,0.569633994333249,0.38634082175352,0,0,0,0,0
0,0,0,0.82480842754797,0.908559588909302,0.140218751417058,0,0.899778216163697,0.747959334069973,0.917479282800543,0.952051453977921,0,0,0,0,0,0,0,0,0,0.937361881336805,0,0,0.681682962143609,0.933978343686445,0.670820597413774,0.73549365175376,0,0.835487283071988,0,0,0,0.864591319952055,0,0.906022404149697,0.940748850476581,0,0.884087557713012,0.944506931576053,0.915419831651655,1,0.917981655469692,0.453868390683586,0.647744804180667,0.518462511505479,0,0,0,0,0
0,0,0,0.897403805032218,0.941770981678223,0.199428717944655,0,0.928224131422911,0.771327873454388,0.953479870467749,0.919757891801552,0,0,0,0,0,0,0,0,0,0.944236978362977,0,0,0.621404935806643,0.947781472501528,0.605410499856773,0.771597286782053,0,0.872813043641448,0,0,0,0.870140550021422,0,0.913551518619523,0.940455920678111,0,0.869471079723209,0.94484142334057,0.947672491745315,0.91798165546969,1,0.381056436487925,0.596588184249993,0.416929927896707,0,0,0,0,0
0,0,0,0.274187273161026,0.35628164476123,0.0470697028279879,0,0.371821244704289,0.342045905124173,0.373269117205088,0.450747067015877,0,0,0,0,0,0,0,0,0,0.483407694643538,0,0,0.320588067521535,0.369775997941283,0.390401720419641,0.337045480705463,0,0.274457485201203,0,0,0,0.448828327808408,0,0.364231664477382,0.44967535151847,0,0.46374234813799,0.441050991743653,0.365609158394906,0.45386839068361,0.38105643648795,1,0.410640751516651,0.258571141911422,0,0,0,0,0
0,0,0,0.450186757177976,0.554749605989599,0.066670921320562,0,0.548828421880105,0.490529855960303,0.567883139458269,0.654714841341042,0,0,0,0,0,0,0,0,0,0.626377051067856,0,0,0.480005540118766,0.569458273581143,0.493609440371208,0.46413856692915,0,0.478846929378705,0,0,0,0.598306031779211,0,0.544341081340395,0.626945805932914,0,0.667025656832225,0.647461867662957,0.56963399433321,0.647744804180624,0.59658818424995,0.410640751516618,1,0.36522731127284,0,0,0,0,0
0,0,0,0.306649423685285,0.384015600698272,0,0,0.427147421907706,0.296970631411117,0.416678811999986,0.500981555945686,0,0,0,0,0,0,0,0,0,0.48248245969056,0,0,0.422912681003206,0.422600288995264,0.417786206498222,0.297833305625127,0,0.347567266820134,0,0,0,0.481910229927469,0,0.459313456530092,0.479903968590828,0,0.424221536068591,0.467065235114383,0.386340821753587,0.51846251150554,0.41692992789677,0.258571141911437,0.3652273112729,1,0,0,0,0,0
0.257574903771597,0.0292180095963331,0.372558057264295,0,0,0,0.343181590657708,0,0,0,0,0.443143165401419,0.42036523408274,0.481531540804425,0.427686651372927,0.439061361203669,0.484193885146166,0.474345658731565,0.439794330190219,0.35603314737878,0,0.454598863887856,0.401274032762183,0,0,0,0,0.363224364120273,0,0,0.464719520290712,0.492921018204779,0,0.232500576503825,0,0,0.438087396520194,0,0,0,0,0,0,0,0,1,0.50160140727593,0.407032327309165,0.471113559911828,0.13485396483616
0.60054298040108,0.0711075622131137,0.607360454135877,0,0,0,0.670405770175624,0,0,0,0,0.866402574152276,0.805007540688298,0.912655158173934,0.785096952731207,0.9176358392956,0.923813364420596,0.919614881581796,0.870026230957317,0.66886103043713,0,0.902459919249855,0.834730767358304,0,0,0,0,0.781461429974018,0,0.292776019432885,0.870439643311917,0.916989382174702,0,0.589847717104743,0,0,0.574768388470763,0,0,0,0,0,0,0,0,0.5016014072759,1,0.868869915279318,0.886691101804926,0.356482724923493
0.761396708784203,0.0744136368511045,0.523817669001835,0,0,0,0.771452968774003,0,0,0,0,0.887690395519019,0.823626461135684,0.938197345902939,0.779186504321185,0.964391088154078,0.968239987684311,0.958222642489048,0.945958927124327,0.706356156756807,0,0.939372105428581,0.948066352395205,0,0,0,0,0.836376961178334,0,0.439038118454491,0.900714765821282,0.958806574080562,0,0.736780619364295,0,0,0.464499977704592,0,0,0,0,0,0,0,0,0.407032327309137,0.868869915279327,1,0.94534998021473,0.438995857345104
0.73702468076499,0.0775845566196737,0.579145925940202,0,0,0,0.756970437736695,0,0,0,0,0.890339322296709,0.83468480576456,0.945816568746215,0.782827735245459,0.959371940753422,0.96840819218725,0.957169906447529,0.929522323237233,0.720846653997544,0,0.933788472822948,0.929927630904337,0,0,0,0,0.824846038974147,0,0.425994463973489,0.909920789023604,0.961453918863617,0,0.7156458607478,0,0,0.485727813536756,0,0,0,0,0,0,0,0,0.471113559911793,0.886691101804921,0.945349980214716,1,0.411483722373347
0.343693821573107,0.0275983759006509,0.182709476162026,0,0,0,0.334659493000588,0,0,0,0,0.377888641655388,0.3748161770223,0.418600512606731,0.283515661287006,0.423384575393645,0.431054561290046,0.424356089487272,0.436094313933288,0.401972392397046,0,0.417360938882046,0.451368578239717,0,0,0,0,0.37555366040625,0,0.27935546393039,0.386832281501528,0.41996344407952,0,0.371184207284946,0,0,0.16917353650602,0,0,0,0,0,0,0,0,0.134853964836168,0.356482724923535,0.438995857345145,0.411483722373394,1
