"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.161899637444163,0,0.157297994023653,0,0,0.164674167092147,0,0.167022824008438,0,0.147789505600837,1,0.153479555209482,0,0,0,0,0.122863244921053,0.140015570198746,0.0741713400168281,0,0,0.0686912299748322,0,0.142812385256073,0,0.171686537304876,0,0.139639701937085,0.135089108198658,0,0.1696573331249,0,0.0374631378185488,0.168590222035788,0,0,0,0.148254660944473,0.161520253067325,0.15993526450394,0,0.0920519311307256,0,0,0.159846282951432,0,0,0,0.107763008584076,0
0.844276991874266,0,0.81347557831845,0,0,0.887166671964592,0,0.841699750788555,0,0.850211412443824,0.153479555209481,1,0,0,0,0,0.662214998291658,0.732160257581953,0.38410349585793,0,0,0.573194532549734,0,0.827725344143272,0,0.891763476937176,0,0.830066457701738,0.802619919135415,0,0.896220831847718,0,0,0.886233924975434,0,0,0,0.811013646049314,0.899115407085671,0.886852333948082,0,0.541735578944865,0,0,0.803672315989571,0,0,0,0.342506649462734,0
0,0.555749833370482,0,0.655353063658691,0.537863876216085,0,0.792849658726167,0,0.82653096192968,0,0,0,1,0.849603313818641,0.550880400863511,0.464759652490323,0,0,0,0.817799649879053,0.511341907766607,0,0.337845414295978,0,0.756698473029502,0,0.830559239732529,0,0,0.77753432090402,0,0.838492288011609,0.0144013084905694,0,0.819476078291905,0.276197624126105,0.741001763873054,0,0,0,0.743571020251971,0,0.405728855494835,0.0590995957386848,0,0.792150835866262,0.861392675159425,0.847383609766627,0,0.74385815762682
0,0.605353303769165,0,0.737719034265427,0.593092191321996,0,0.887337581004679,0,0.895571827020369,0,0,0,0.849603313818653,1,0.590675761113705,0.520694147268102,0,0,0,0.913134126222483,0.565741559959369,0,0.403256824985968,0,0.845500215526671,0,0.92571338036664,0,0,0.852664810533802,0,0.928196740992176,0.0078599931268182,0,0.913394155691052,0.309523102148527,0.835961501543733,0,0,0,0.833584440554972,0,0.435156898197941,0.0976310411439834,0,0.894814626175953,0.962261574465581,0.947389222045706,0,0.83662360359568
0,0.371011798974691,0,0.506879836865697,0.36239063699624,0,0.579626805049449,0,0.520649539680649,0,0,0,0.550880400863547,0.590675761113737,1,0.354037618292869,0,0,0,0.564493237804592,0.342135908941099,0,0.294838416502607,0,0.540482715256873,0,0.587343104719886,0,0,0.522927633912646,0,0.584732205108783,0.00785050343339684,0,0.556974895252771,0.188118102445768,0.558002189207363,0,0,0,0.527738857074894,0,0.198056811856053,0.0890804622941003,0,0.577714028631307,0.606667782622029,0.598056076075144,0,0.542240972917766
0,0.320178444709312,0,0.398540448240233,0.3169305217162,0,0.497276722313282,0,0.506771565685327,0,0,0,0.464759652490342,0.520694147268118,0.354037618292865,1,0,0,0,0.505686249056587,0.348540919999303,0,0.21258697594837,0,0.46600986741849,0,0.515468752772512,0,0,0.472846265791411,0,0.539291634787594,0,0,0.518556613899406,0.209895516369142,0.490221657560369,0,0,0,0.466473994646542,0,0.257151693659302,0.0755361631142221,0,0.492882592193041,0.538655030611711,0.536005474141142,0,0.474750680947913
0.63594663397118,0,0.571305138707193,0,0,0.676178723595507,0,0.65258601174493,0,0.622287046851915,0.122863244921057,0.662214998291671,0,0,0,0,1,0.491654481287573,0.32780188602199,0,0,0.390984571183089,0,0.561304313418768,0,0.700074424527201,0,0.638438655460233,0.563274253369731,0,0.677805139513571,0,0,0.690914138546584,0,0,0,0.618604914246779,0.682197231729265,0.663050993342901,0,0.400249151854915,0,0,0.587687003311151,0,0,0,0.307256046074946,0
0.723627553881708,0,0.670755731308084,0,0,0.762265168659029,0,0.731192602617914,0,0.710930334530295,0.140015570198752,0.732160257581977,0,0,0,0,0.491654481287582,1,0.351307576397126,0,0,0.445974127093148,0,0.638144892803774,0,0.775549764381265,0,0.7267671244878,0.651767416330154,0,0.764420212105637,0,0,0.775644882008857,0,0,0,0.705222682379705,0.769455070437922,0.757374559662155,0,0.441653110421701,0,0,0.664735735671308,0,0,0,0.312422079027202,0
0.401062670810491,0,0.395278713850515,0,0,0.408057851014024,0,0.38949229786473,0,0.38876184036522,0.0741713400168315,0.384103495857942,0,0,0,0,0.32780188602199,0.351307576397123,1,0,0,0.299865489469811,0,0.397980636764269,0,0.399253090247506,0,0.37426744970097,0.400660380665729,0,0.414072372272038,0,0.0132004859725645,0.406403584628281,0,0,0,0.376267177127357,0.414427940098323,0.413809800847704,0,0.240444719516239,0,0,0.392093576308804,0,0,0,0.181561181294144,0
0,0.579671207180632,0,0.717859475607859,0.561390456098842,0,0.861719928725315,0,0.854808137720038,0,0,0,0.817799649879083,0.913134126222506,0.564493237804577,0.505686249056583,0,0,0,1,0.553562750840831,0,0.406559501708427,0,0.81749592717513,0,0.892816528308468,0,0,0.818152416255706,0,0.901129125896535,0.00348566533958281,0,0.884037353961132,0.301087247406156,0.815230261281192,0,0,0,0.809578289759277,0,0.412583714276209,0.115477442909499,0,0.870129639833779,0.930777073009848,0.918861550242114,0,0.814517655275368
0,0.350812891469069,0,0.47080650082563,0.326054058201866,0,0.5531201754596,0,0.504251213553875,0,0,0,0.511341907766636,0.56574155995939,0.342135908941099,0.348540919999307,0,0,0,0.553562750840847,1,0,0.294765456036749,0,0.515361974299129,0,0.563438883876109,0,0,0.496178850505523,0,0.558965661624106,0.0217801779536578,0,0.54026461250355,0.202065076240549,0.521833428779423,0,0,0,0.525020840694059,0,0.245796179955695,0.0844589029935634,0,0.555813805796767,0.582504439774321,0.577443028661786,0,0.50133538396645
0.54958104208995,0,0.512013015152901,0,0,0.585464795697956,0,0.552023810333097,0,0.558498421124405,0.0686912299748355,0.573194532549736,0,0,0,0,0.390984571183082,0.445974127093132,0.299865489469807,0,0,1,0,0.514392479935477,0,0.599192521236844,0,0.547751674399687,0.501107097320663,0,0.583194700012424,0,0,0.587379160487423,0,0,0,0.522516106182385,0.584454910151053,0.58217689951962,0,0.347172983284966,0,0,0.514517027609433,0,0,0,0.236244152688866,0
0,0.197831236743271,0,0.268122433993786,0.220983500981913,0,0.351757705215183,0,0.414739177926275,0,0,0,0.33784541429598,0.403256824985964,0.294838416502594,0.21258697594836,0,0,0,0.406559501708417,0.294765456036734,0,1,0,0.348022867326608,0,0.35927839546932,0,0,0.349704835431095,0,0.414525033273187,0,0,0.407472776635743,0.124875842930431,0.31241910912777,0,0,0,0.355118890778601,0,0.252436200928115,0.0439829087001623,0,0.372554040105985,0.395755646939084,0.384427512058557,0,0.334315845639866
0.805022243379367,0,0.736727258131227,0,0,0.837638984787984,0,0.784200352235347,0,0.788825046493108,0.142812385256079,0.827725344143295,0,0,0,0,0.561304313418772,0.63814489280377,0.397980636764271,0,0,0.514392479935493,0,1,0,0.867273599007673,0,0.800032459396661,0.726123593007824,0,0.840684145222472,0,0,0.85350663270111,0,0,0,0.781988319345853,0.856786303588341,0.838069378612204,0,0.508037680600271,0,0,0.735590987903411,0,0,0,0.311561877623784,0
0,0.538105268134168,0,0.656225435123745,0.533970052165701,0,0.789845782181555,0,0.813128308036215,0,0,0,0.756698473029498,0.845500215526654,0.540482715256834,0.466009867418459,0,0,0,0.817495927175096,0.515361974299097,0,0.348022867326605,0,1,0,0.826530345321402,0,0,0.766711125283083,0,0.83482356680294,0.00238745239376275,0,0.82529327987377,0.275230879240326,0.7296886371145,0,0,0,0.752462859375448,0,0.401539087169884,0.0683984829958326,0,0.799981997901785,0.858579059652035,0.845532906673715,0,0.734900671528401
0.872352991852669,0,0.85859049975092,0,0,0.918378597347654,0,0.866357485276609,0,0.888198306912801,0.171686537304874,0.891763476937171,0,0,0,0,0.700074424527181,0.775549764381232,0.399253090247495,0,0,0.599192521236838,0,0.867273599007643,0,1,0,0.85822626294576,0.851599800681602,0,0.927976212914645,0,0.00465445533308682,0.905898098524111,0,0,0,0.833952562141829,0.926708422383495,0.92301658001754,0,0.562835094123712,0,0,0.841294361900986,0,0,0,0.364475931888621,0
0,0.595850137140224,0,0.710323300486992,0.59986759134307,0,0.869042095570853,0,0.895546716701825,0,0,0,0.830559239732531,0.925713380366628,0.587343104719849,0.515468752772484,0,0,0,0.892816528308437,0.563438883876073,0,0.359278395469315,0,0.826530345321406,0,1,0,0,0.846443743018201,0,0.911965015212929,0,0,0.900845229069532,0.303945890199327,0.809698712882883,0,0,0,0.814419157283654,0,0.447989668742821,0.0830882155187305,0,0.873027394587405,0.940021534151962,0.924596946414614,0,0.810679001793636
0.821553410977823,0,0.791878369777738,0,0,0.868836865282784,0,0.819559930811153,0,0.825569135262255,0.139639701937087,0.83006645770174,0,0,0,0,0.638438655460223,0.726767124487779,0.374267449700961,0,0,0.547751674399687,0,0.80003245939664,0,0.858226262945765,0,1,0.781464471521166,0,0.872452481737115,0,0,0.854928133985885,0,0,0,0.785159666620515,0.868895909995728,0.859832201290221,0,0.528194413724448,0,0,0.781179217695188,0,0,0,0.342251556651709,0
0.792393390767382,0,0.741397592182604,0,0,0.829110919491621,0,0.776433457177161,0,0.778793618706416,0.135089108198663,0.802619919135439,0,0,0,0,0.563274253369736,0.651767416330151,0.400660380665731,0,0,0.501107097320677,0,0.726123593007825,0,0.851599800681634,0,0.781464471521187,1,0,0.824816853570445,0,0,0.839452367373271,0,0,0,0.763998093772188,0.836128944658624,0.821292313196121,0,0.487008155952921,0,0,0.737671223320352,0,0,0,0.303891733359251,0
0,0.552707400676811,0,0.67731795168671,0.554123130654344,0,0.803976575552502,0,0.800687115206091,0,0,0,0.777534320904019,0.852664810533789,0.522927633912606,0.47284626579138,0,0,0,0.818152416255675,0.496178850505491,0,0.349704835431091,0,0.766711125283082,0,0.846443743018197,0,0,1,0,0.838771051727994,0.00971308066949857,0,0.813392376509713,0.242871002312958,0.771173267298031,0,0,0,0.762799296246898,0,0.369353678043086,0.0683709452689859,0,0.823221458016363,0.871187483233206,0.858225898998205,0,0.762681329047056
0.879222108855297,0,0.842327282069069,0,0,0.931070920632537,0,0.883423651369612,0,0.884859842917581,0.169657333124903,0.896220831847728,0,0,0,0,0.677805139513567,0.764420212105622,0.41407237227203,0,0,0.583194700012426,0,0.840684145222456,0,0.927976212914661,0,0.872452481737124,0.824816853570428,0,1,0,0,0.927394249864078,0,0,0,0.848814942409664,0.937646496095454,0.924438799972176,0,0.568495238091786,0,0,0.835892579445425,0,0,0,0.374836794908085,0
0,0.585041088372524,0,0.728174907664145,0.584084436663383,0,0.884172764865762,0,0.879273099814622,0,0,0,0.838492288011624,0.928196740992179,0.584732205108752,0.539291634787574,0,0,0,0.90112912589652,0.558965661624078,0,0.414525033273195,0,0.834823566802959,0,0.911965015212945,0,0,0.838771051728011,0,1,0.0165731812200409,0,0.89758590329747,0.30400237267328,0.829566008797377,0,0,0,0.829461554059465,0,0.434470006187307,0.0942087394516465,0,0.886975465649009,0.948507578112057,0.932728699314285,0,0.829349439986957
0.00176775795372138,0.0155829585922495,0,0,0.0138992433258535,0,0,0.00257664772407888,0.0303957104595362,0,0.0374631378185531,0,0.0144013084905522,0.00785999312679833,0.00785050343338381,0,0,0,0.0132004859725738,0.00348566533956413,0.0217801779536461,0,0,0,0.00238745239374457,0.00465445533310681,0,0,0,0.0097130806694814,0,0.0165731812200206,1,0.0046956778908241,0.0189679846848177,0,0,0.00283549249386051,0,0.00886069215264805,0.0100331525212897,0,0.0220525899526018,0,0.0107395482938166,0,0.000423228092440929,0,0.0283094952439947,0
0.866638681243851,0,0.852601559238488,0,0,0.921094450815508,0,0.870902351352055,0,0.882692272785554,0.168590222035787,0.886233924975431,0,0,0,0,0.690914138546568,0.775644882008831,0.406403584628271,0,0,0.587379160487418,0,0.853506632701087,0,0.905898098524112,0,0.85492813398588,0.839452367373246,0,0.927394249864064,0,0.00469567789080502,1,0,0,0,0.835297218210281,0.924401082019312,0.918653784453942,0,0.552752380465744,0,0,0.838159734181058,0,0,0,0.367199022952459,0
0,0.570472186680901,0,0.722568948529288,0.566294751361509,0,0.861555148589721,0,0.853392855160936,0,0,0,0.81947607829191,0.913394155691044,0.556974895252734,0.518556613899382,0,0,0,0.884037353961106,0.54026461250352,0,0.407472776635746,0,0.82529327987378,0,0.900845229069539,0,0,0.813392376509719,0,0.89758590329746,0.0189679846848364,0,1,0.301027856780788,0.818687577239001,0,0,0,0.818179106043296,0,0.414543380520633,0.0954168060183411,0,0.875442538748299,0.930948804487644,0.915856862713581,0,0.810896013648522
0,0.188027132422874,0,0.222103162802337,0.212234668684367,0,0.291453308232556,0,0.27901137267202,0,0,0,0.276197624126102,0.309523102148517,0.188118102445749,0.209895516369128,0,0,0,0.301087247406139,0.202065076240534,0,0.124875842930429,0,0.275230879240323,0,0.303945890199323,0,0,0.242871002312956,0,0.304002372673268,0,0,0.301027856780782,1,0.282377400973637,0,0,0,0.295034868332304,0,0.153464752129319,0.00825620948956583,0,0.323957511590462,0.3130415474379,0.302688545199891,0,0.26749394761063
0,0.515524174405703,0,0.624022697578389,0.543779645540793,0,0.799415729262102,0,0.821079734894302,0,0,0,0.741001763873069,0.835961501543735,0.558002189207337,0.490221657560354,0,0,0,0.815230261281175,0.521833428779394,0,0.312419109127771,0,0.729688637114518,0,0.8096987128829,0,0,0.771173267298047,0,0.829566008797376,0,0,0.818687577239008,0.282377400973644,1,0,0,0,0.733164219995984,0,0.427215179740089,0.0813229846715422,0,0.789406021142914,0.846912593384109,0.833716727693688,0,0.747160120432755
0.796258512894892,0,0.772196837716142,0,0,0.84728469094801,0,0.798739031892682,0,0.803879158128508,0.148254660944478,0.811013646049322,0,0,0,0,0.618604914246774,0.705222682379691,0.376267177127355,0,0,0.522516106182387,0,0.781988319345839,0,0.833952562141843,0,0.785159666620523,0.763998093772173,0,0.848814942409662,0,0.00283549249384327,0.835297218210292,0,0,0,1,0.849099815335933,0.84289008911292,0,0.496066930457718,0,0,0.769302881406031,0,0,0,0.324597468201401,0
0.879735810959973,0,0.84999990666086,0,0,0.932620321697644,0,0.883786519494105,0,0.889193470230887,0.16152025306733,0.899115407085677,0,0,0,0,0.682197231729258,0.769455070437902,0.414427940098315,0,0,0.584454910151056,0,0.85678630358832,0,0.926708422383507,0,0.868895909995731,0.836128944658602,0,0.93764649609545,0,0,0.92440108201932,0,0,0,0.849099815335929,1,0.927338044264018,0,0.560701604006162,0,0,0.839987190256648,0,0,0,0.365692373111181,0
0.878772397006023,0,0.845807655970809,0,0,0.922935717504696,0,0.873736851946331,0,0.875347862501379,0.159935264503944,0.886852333948094,0,0,0,0,0.663050993342897,0.75737455966214,0.413809800847697,0,0,0.582176899519627,0,0.838069378612192,0,0.923016580017558,0,0.859832201290229,0.821292313196109,0,0.924438799972178,0,0.00886069215262851,0.918653784453956,0,0,0,0.842890089112922,0.927338044264024,1,0,0.532268210703923,0,0,0.837562926384847,0,0,0,0.36327482201894,0
0,0.521516060143811,0,0.62872746246071,0.525023878013436,0,0.782195907281994,0,0.807193483239898,0,0,0,0.743571020251969,0.833584440554955,0.527738857074852,0.466473994646514,0,0,0,0.809578289759241,0.525020840694022,0,0.355118890778596,0,0.752462859375446,0,0.814419157283648,0,0,0.762799296246896,0,0.829461554059444,0.010033152521307,0,0.818179106043285,0.295034868332306,0.733164219995965,0,0,0,1,0,0.414691080642537,0.0755011473533342,0,0.794472303059129,0.847089715292231,0.830821518532028,0,0.736311037471504
0.51187919773166,0,0.476228465437254,0,0,0.555203059940524,0,0.521885442080817,0,0.5286315060683,0.0920519311307227,0.541735578944847,0,0,0,0,0.400249151854897,0.441653110421672,0.240444719516223,0,0,0.347172983284954,0,0.508037680600242,0,0.562835094123694,0,0.528194413724429,0.48700815595289,0,0.56849523809176,0,0,0.552752380465727,0,0,0,0.496066930457695,0.560701604006138,0.532268210703896,0,1,0,0,0.470602597222002,0,0,0,0.220871815853952,0
0,0.280921051493312,0,0.39469273180396,0.205947286079483,0,0.424761109437591,0,0.345936717128172,0,0,0,0.405728855494877,0.435156898197982,0.198056811856066,0.257151693659314,0,0,0,0.412583714276238,0.245796179955708,0,0.252436200928132,0,0.401539087169929,0,0.447989668742867,0,0,0.369353678043128,0,0.434470006187345,0.0220525899526103,0,0.414543380520677,0.153464752129339,0.427215179740126,0,0,0,0.414691080642582,0,1,0.136969043853587,0,0.433794571216499,0.457948064268043,0.461432475372775,0,0.410085964993748
0,0.0184209167791787,0,0.0314979845891609,0.0544298707175669,0,0.0909200248631996,0,0.110502652221227,0,0,0,0.0590995957386992,0.0976310411439984,0.0890804622941062,0.0755361631142285,0,0,0,0.115477442909511,0.0844589029935684,0,0.0439829087001691,0,0.068398482995847,0,0.0830882155187465,0,0,0.0683709452690014,0,0.0942087394516607,0,0,0.0954168060183548,0.00825620948957078,0.081322984671555,0,0,0,0.0755011473533486,0,0.13696904385359,1,0,0.0844611692731132,0.0859188177852233,0.0755175871064905,0,0.0804176745991377
0.799451906289016,0,0.770289451354691,0,0,0.834475566537164,0,0.795857687714291,0,0.791291275086377,0.159846282951436,0.8036723159896,0,0,0,0,0.587687003311162,0.664735735671309,0.392093576308804,0,0,0.514517027609452,0,0.73559098790342,0,0.841294361901018,0,0.781179217695214,0.73767122332036,0,0.835892579445444,0,0.010739548293798,0.838159734181087,0,0,0,0.769302881406049,0.839987190256673,0.837562926384865,0,0.470602597222037,0,0,1,0,0,0,0.339733850963826,0
0,0.556524900107499,0,0.672032840709241,0.564823475133857,0,0.839093272190976,0,0.870910904308708,0,0,0,0.792150835866261,0.894814626175939,0.577714028631267,0.492882592193016,0,0,0,0.870129639833746,0.555813805796733,0,0.37255404010598,0,0.799981997901788,0,0.873027394587404,0,0,0.823221458016366,0,0.886975465648993,0,0,0.875442538748292,0.323957511590466,0.789406021142897,0,0,0,0.794472303059133,0,0.433794571216457,0.0844611692730968,0,1,0.908189515075432,0.893896008193286,0,0.790069726882945
0,0.60961944371459,0,0.740612572084347,0.613161757808495,0,0.902951997365766,0,0.919899207819088,0,0,0,0.861392675159427,0.962261574465569,0.606667782621988,0.538655030611686,0,0,0,0.930777073009815,0.582504439774289,0,0.395755646939082,0,0.858579059652042,0,0.940021534151965,0,0,0.87118748323321,0,0.948507578112043,0.0004232280924627,0,0.93094880448764,0.313041547437904,0.846912593384097,0,0,0,0.84708971529224,0,0.457948064267994,0.0859188177852083,0,0.908189515075436,1,0.961431348034311,0,0.846266273052173
0,0.597457663136675,0,0.725122197937175,0.608142309795779,0,0.890906369356122,0,0.908356101320936,0,0,0,0.847383609766619,0.947389222045684,0.598056076075098,0.536005474141108,0,0,0,0.918861550242075,0.577443028661743,0,0.384427512058555,0,0.84553290667371,0,0.924596946414605,0,0,0.858225898998198,0,0.932728699314258,0,0,0.915856862713566,0.302688545199892,0.833716727693665,0,0,0,0.830821518532025,0,0.461432475372724,0.0755175871064747,0,0.893896008193278,0.961431348034299,1,0,0.831682739624783
0.345457450319308,0,0.337293734200505,0,0,0.369708223811735,0,0.359475988634483,0,0.343973670979672,0.107763008584078,0.342506649462743,0,0,0,0,0.307256046074947,0.3124220790272,0.181561181294144,0,0,0.23624415268887,0,0.311561877623781,0,0.364475931888631,0,0.342251556651717,0.303891733359249,0,0.374836794908089,0,0.0283094952439862,0.367199022952469,0,0,0,0.324597468201406,0.365692373111188,0.363274822018943,0,0.220871815853965,0,0,0.339733850963821,0,0,0,1,0
0,0.517925948463795,0,0.633300938241982,0.539608812097981,0,0.791045949347679,0,0.809667668444022,0,0,0,0.743858157626854,0.836623603595705,0.542240972917753,0.474750680947904,0,0,0,0.814517655275376,0.501335383966441,0,0.334315845639881,0,0.734900671528438,0,0.810679001793672,0,0,0.762681329047092,0,0.829349439986979,0,0,0.810896013648552,0.267493947610646,0.747160120432775,0,0,0,0.736311037471542,0,0.410085964993721,0.0804176745991278,0,0.790069726882982,0.846266273052208,0.831682739624828,0,1
